Id,Price
9477,117776.12405551692
12705,196046.52321159226
16426,205027.3047248822
1481,66612.38095686183
9946,242057.32078469812
12025,220207.2524852924
5341,229206.45930226147
9923,279965.0522019597
7953,211464.6919832171
11066,273251.2362979232
5037,169018.71115052793
2509,184474.09924990754
4937,322316.8282217381
12089,390034.9119660639
4964,177456.97512865078
16500,275604.0735253225
4625,143973.7388990793
2363,439009.9777297854
8148,195290.29439202897
3804,184075.58252433964
4584,156795.14550228367
10694,106292.0036469573
2691,173878.97378040876
2983,219476.07219484638
13563,362386.55195325566
10747,216430.71920852616
1721,203019.62364501168
2789,277637.5743230785
7214,256921.05157183108
8659,216802.15333195514
5107,295990.17696635507
3843,222773.94575207375
14610,394173.23087026045
15505,167866.20896630606
5060,265067.5864294356
16055,233998.7514441692
14963,214608.3951150265
4118,146858.5121710488
1672,222368.5441545204
3209,166454.56370863365
16515,147940.64134655864
973,172470.3254648953
12529,181091.98618617712
5896,113953.7756488291
5450,224965.59444476612
3249,176684.0726323411
8911,178812.55157189324
5898,220285.7105123675
1024,179309.21407673636
4766,220013.82252185207
15804,177414.905245534
14303,209603.55009685794
10707,180195.99669338262
6605,222615.81094244093
1138,404424.69487306377
14088,454157.9194083392
9154,184637.16174220818
8190,197892.71357470227
398,265466.59446617356
13302,242754.87218116122
9696,146897.32596596854
16786,122522.68836361289
16230,172756.5684517144
6552,185997.24790101402
923,231016.64609816016
9602,319843.6123658836
5857,272714.03105711384
8120,170255.74133511222
7134,182143.62607557356
11726,175302.58256451122
8069,118443.9228632278
12420,172544.5811262467
8604,189763.61642825257
4854,285940.548564527
12212,189289.49585256618
12099,398146.14251722104
3882,410169.4713001192
6995,405473.49147810356
10172,215560.19499160393
11672,344518.17305153183
12897,279150.85984946304
16097,172949.85522765628
6779,269228.3754249871
11199,189610.13186787523
10816,398108.7894470184
143,398901.55502310983
5399,263918.4555246082
3286,153290.21192791028
13706,203206.37695124172
1935,391364.3452443782
16000,177786.36653758492
2860,187900.90732520312
11407,183656.878978105
16378,284478.95778367796
12278,175230.01905422323
3842,180903.56916048154
2692,342352.1750575576
7699,180273.7377124829
6825,263633.2769755269
7268,327783.77731867606
1477,422897.3157449852
9887,182522.563005513
9436,182518.95614091156
3179,236661.93899697647
1350,478964.1450446918
10643,180252.36530278798
5793,267945.4102604782
11494,374778.21517899574
4206,194601.6806222312
12419,237179.92089005385
8530,234472.94011085026
5985,150309.041257385
8908,194453.98846450166
256,123539.31483079169
7234,172973.24420251301
5648,214575.3780248193
3014,214831.5699394945
2184,175848.64730080115
9189,242526.31384685155
14884,188792.43938555918
10333,158305.39648869817
15896,137568.125517717
13269,138644.33035736822
8603,219757.64885689953
15087,172739.1982864309
4344,182633.08885062966
7981,70090.31479236335
10908,234104.95989943112
6190,167311.30104090553
11742,215114.19735391295
9224,144193.49075620805
14667,208691.28007257276
458,190155.1971865477
2464,358984.04249119497
12320,240688.227321651
278,188870.26722605564
2912,208597.18582329142
6698,218971.67281487866
4510,128724.9772128936
4183,167199.187686691
5551,217849.58676353164
12187,181113.5272222159
7948,225519.44761983302
10808,182940.5617942911
12432,177363.82872314163
5356,178476.25248619245
8984,496081.5526441544
9203,183046.78570689238
15412,84621.75827872539
12041,132111.36329427245
7644,286185.6703744203
7071,199120.63542886075
10685,179074.78111385283
6763,312660.99069330376
940,146559.20660161617
14959,203221.77340580092
1338,154131.7637020749
5351,124498.92216716908
6524,184976.0900460958
12516,155221.48663372302
3288,241681.82448554607
3146,238142.24543922438
3954,177486.4007389854
11955,161044.18044620552
1211,214093.5837281706
15668,194183.7145921851
1320,85684.50788389007
9108,168612.5003739811
16482,236146.995896473
5017,134004.71500522373
8290,212553.58972589995
4304,413483.868837091
1930,223148.71019524944
12530,174284.24136135165
11295,307361.98927342816
3002,149142.26813143693
15483,164593.45116280508
11525,194732.79898163863
13978,127505.21913106387
4885,161534.1360856635
8325,174007.26766971304
3630,118920.35277195512
9165,175802.527902071
13945,237384.32468626072
10663,192365.3567087286
14803,179663.22460043486
7621,172283.78001337574
8205,233207.1842452396
10387,204939.81953282852
5457,150445.8999295625
10234,357270.13937020005
6251,171573.98323751157
701,262289.73876480316
7930,191922.82091525727
15028,134994.65877167144
12172,73867.9698936254
5805,186839.03383210578
7411,282015.92952119635
14806,193131.25822885352
7890,171289.31985754624
10440,135096.82783588822
14926,165858.26151958175
5381,146757.07716243158
3800,378019.57383107324
10511,244283.38455810197
9324,236721.14783810475
3313,216194.49464454566
7351,149804.13866678046
8459,186260.72378069878
9957,121316.42164255228
12024,161516.20818689986
4380,232799.80699511908
5042,116238.46706206916
13289,145344.69936265834
13407,398922.11474174616
13258,151602.58133158868
15993,252102.4076124224
12525,210667.94376229052
4062,248707.9527827878
12065,168850.91850932286
8227,174717.64857728765
11333,169287.7759926704
2867,137979.18192848904
3319,262138.5581228085
3523,249992.44319673546
7055,199523.3930386941
14930,188230.40411755614
3444,134137.93394833713
2940,320029.9932920092
6935,408541.1578230845
16116,309800.7627951219
13370,237090.58466936572
6103,219163.8680601415
7446,191185.89821155087
1859,178943.15122368318
4079,179066.99198855742
3228,165640.5735560313
9665,156832.8678456809
15957,437795.2394414544
11533,171805.2194987951
2314,125525.4786595265
4096,225186.692401214
13437,176423.55882428758
5980,210394.29791026813
2008,182324.6787108035
6754,185698.1798163297
4129,156321.79801390442
14557,279366.7212757224
7096,313930.3364275342
14297,262004.68075629935
3967,233482.2629604466
16485,112366.9501637559
13075,327658.6332897992
14289,187768.81500797495
10988,162547.1883320431
3230,148720.43500935723
13250,174086.687510343
2559,190888.2617887978
7739,342396.8594798946
7213,164354.53341596824
6639,179516.18847290004
3164,305407.0219395603
15207,162014.15895881827
5113,189410.2485683737
3929,141341.33571434297
14493,243716.60963410075
11110,187544.61331016148
2033,188817.63724797702
16057,209198.0303011219
16709,239396.39239575644
14313,160073.19268815444
1028,309127.929295426
7187,107053.04762081304
3738,333427.79115190665
9869,323115.1251974198
12644,188934.51578247105
3686,121338.96418211251
9196,258491.96876951391
12326,199712.54401449105
4936,203247.51660042128
13314,172414.39210860187
9857,339288.5710868251
519,178922.86718796715
8410,175739.7060482815
1720,186650.3698521713
10341,203689.3474497027
14415,182866.5127243937
10613,301989.396339088
8027,217857.51965997543
15539,271331.14858512074
7431,273529.919290595
1370,135197.1754585677
12708,159617.49489900502
2250,215473.53230058425
14758,144783.5160686655
8525,381044.2230899437
1538,281984.5429249689
1142,149303.58504245844
1152,248252.6341478154
9802,184170.59556126516
3331,326800.16788933106
15203,187467.95741296135
4247,173138.83546691446
1976,445708.985268897
2346,182145.90714308262
10078,247930.1788340629
1938,193632.02241899274
7819,197019.067372416
2168,243785.95271730673
15634,245670.59823635579
8465,235538.84700941743
9313,151517.9485264736
6539,133711.0781038982
6325,101005.83105700927
13442,274967.8097481422
9967,174462.79242622864
7893,229447.67766699052
2861,184237.50230925472
11031,312311.1164696023
15073,128011.31417875402
13837,166327.83260688712
2524,244974.89762936902
8617,228331.13475368015
13513,182376.139029431
3081,216655.0546924369
10675,364703.6581425042
1907,87268.61064347596
4872,242373.33998911537
16274,432607.5056119042
11837,236872.39185928606
16577,221994.85989981474
5231,309371.7630495291
11315,186611.51465509742
273,204939.81953282852
8363,230866.23002679343
4255,212426.62869900733
16330,252347.24857872122
11528,171012.35709589112
14799,297455.9075650696
1611,255261.9282291478
9234,181837.45360921987
1633,111408.74941278227
6791,223527.38706171498
11567,334092.09756474826
3070,222786.90711629592
12094,232452.5351315243
14335,309386.7969909765
137,166986.78930998404
7182,165492.89882704464
11718,185250.2989638537
5194,95461.76733205309
97,355409.25813028595
5118,431922.70940640836
13920,296342.54668449727
9952,192536.2229841767
15337,195384.08970764696
10243,217280.0912041527
4048,422771.50614606665
171,159419.550056013
11378,171480.94071964565
14190,174116.69773284052
15265,141159.88259675464
2740,132474.91000092812
5573,279059.0629920303
4481,230311.96535988775
2631,148151.77147551344
4984,259441.46076084248
16466,184168.95284511894
16716,123473.85087217417
15325,182262.176149523
10115,179363.1410162897
117,525902.3073976653
5476,100872.18814766016
11757,179011.58110234424
12359,136100.45254788658
15546,182898.88448464443
8133,155222.32344420918
9018,326955.96626626025
2075,168509.18984753467
11170,302791.38738049305
15733,210967.13114830013
9280,147210.85265124493
10734,320193.68681541306
14071,160286.11593987176
7373,222734.1092644912
14736,184152.30251300242
3458,116314.51649462643
6183,172847.2718415521
7825,219738.82420235782
16775,187730.54130245023
5717,178055.19702078012
12397,145204.89517498502
8189,521934.65701832226
4423,208810.10619306925
3994,126323.82678344767
10342,192034.58081000886
10051,175298.2190847136
9453,145044.09368869226
12593,468003.39383026876
1274,86596.8290559013
6933,293770.97020252125
1761,147231.44473312225
7157,310212.2714046842
15169,151723.6187314605
6792,339790.45784408733
13830,169002.47545592807
7240,179737.85858888188
3051,251293.14238961984
6550,117273.50958109155
4603,185519.44240228596
5729,167584.41326364945
13473,315939.61725673696
15104,158168.0512316443
6599,370861.32849623734
2216,281207.66549827077
8721,310423.23275325284
3645,198828.83398127268
8664,216633.1635483234
11001,194908.71436814347
753,161998.32787346662
8129,229397.01407628518
15235,168830.37686634745
3359,223780.7409318312
10424,220566.12758750108
10226,230180.69019175658
9252,207265.20716358046
3008,256735.76630743814
5849,174654.5902895862
8494,156011.3667240215
6764,299843.6737881491
12445,344454.48408703005
11716,184979.22031564015
4508,114889.59606011423
5669,194252.54673818554
11427,114261.73918276612
11065,184667.6674445987
8910,218186.82529736895
16401,87734.85400785162
11913,152828.81111537566
6221,210322.00691118065
10839,179548.92294612963
2809,208595.756927641
13311,181170.3789287767
6866,173226.9597202863
6019,176118.385200423
3024,168947.74552427416
1391,227026.33041534666
15904,227002.42189355657
15858,294649.82608209195
9911,237848.06105725997
16579,205942.4504559413
4394,276556.5340837015
1468,450295.2586833798
12965,154036.95741257787
2249,186546.47327036556
14384,152476.8827735287
13040,122190.10660269465
8872,141504.93410323604
12864,223197.92215439922
15712,170993.48562887692
14049,142437.00347605854
1840,98086.06396363478
12019,173681.58476387613
8948,164298.5478647916
15154,216046.1823093443
6943,149804.29377583947
12564,344309.03399510606
12766,142527.00590591028
7255,239926.29347773566
7962,152708.48618840362
709,139949.63938396447
4634,139234.56798983086
889,238099.69210089845
4774,124864.01438531785
13890,160036.24509451393
15431,138998.78064333936
8726,335691.03416055423
10373,141860.13316223957
6413,188945.4088583194
9761,156831.88441567554
15864,148164.33646637484
6147,141265.18734875595
3384,237872.76577457602
320,287260.36831199354
8006,169200.52501029614
14395,175624.8817451492
14976,100395.28417083174
12185,231911.04069681128
4779,136268.08218975918
8551,140782.2631885157
9025,261926.97918992693
10616,223675.27443429886
7475,102099.14559727706
6341,308272.60473680974
14163,145729.48597275763
2211,192417.87449484825
10532,305195.9641718407
14338,138166.33646983915
831,174757.13292008208
3382,170069.26871929556
9209,321802.45375943
7188,238964.21565602897
7197,233498.3006764781
11270,165243.7269987003
15918,83600.26959680102
6937,456295.39710528357
6178,181453.14261473113
10668,133882.95057860352
1413,265648.19310989743
6884,321357.0075109677
8266,202042.4304050435
14019,188598.02677930216
16764,145484.90581626786
15306,180302.04224386142
3740,214808.19846660577
5298,183884.84606594744
8319,178253.08533564952
4229,182184.44109227034
13429,186075.4492428196
1753,411459.3925757857
860,241288.97903734085
14219,149807.52403771074
12113,196198.2422638947
11309,124196.39416586197
9930,211263.97269602772
10570,197603.90703199775
2839,138069.34648483616
6699,125479.32812205622
16647,118481.50898751298
5325,248328.02017712352
13733,132124.16375717783
7818,329984.37932792795
12505,222205.96320803917
9489,191374.61190450448
10106,200248.02611544152
7864,195082.1612631831
5134,265361.9029882304
11859,146593.35976022406
7440,370890.5791915141
1525,299224.2897546702
7339,184215.97599679034
8,318341.9264614801
3248,117910.81858914245
8995,242581.0316534757
15178,68661.61919580548
8594,165458.51347661673
15770,195800.03929342632
15859,338560.5781190358
1735,309730.4662052991
11410,490753.455521913
16397,161074.20754417192
3572,151087.0809406633
5501,111963.83782186883
969,188793.0740253485
6977,424434.63736316864
1233,186906.14956274003
4258,163344.81239638804
90,369160.82765908894
16650,173814.7420793439
197,110880.57951000937
12514,252500.616436934
4367,195997.38209444474
3199,176909.06623105507
5600,199520.64154205937
11641,174825.97641864832
14609,114854.29777930086
12775,162916.4173864183
14240,173988.85428402148
7933,197110.25912536227
6945,354392.8083301181
14006,199713.14467191658
6320,268033.64534368704
12061,201057.9417023029
16369,225330.0184861496
16354,323542.54943069455
3970,354783.1365173167
1048,203798.54810582625
3639,215951.2138078338
14448,234956.94524291635
2812,437073.375308727
3932,151750.34779760643
14875,361085.69929708296
8883,116051.78161153756
7622,344231.67768009944
7252,133079.1204320918
9751,174828.59872913046
2378,214212.09753181777
6816,240543.04839742146
15358,162106.19695895675
7843,145722.65423495788
10448,405057.8600930398
7840,295441.3363864586
8880,230082.877169694
12551,358444.99729460967
15470,193953.6360415585
16207,222055.93747405664
12123,129067.57500224606
15247,353612.00602850993
7481,192577.26464438988
16171,347842.9616878317
7461,317974.1880338418
902,241546.02993513315
13094,181966.62523041756
11584,247299.56818929088
4462,223039.1720142132
15576,145931.05975409478
16606,262085.23639714913
5427,308372.86077795416
7725,163204.03932068983
5409,164348.87192655954
12579,128319.89283633478
12013,243332.7346171746
11321,206025.62334861446
9932,140138.4031547698
591,152039.72479082487
10357,199423.32953912194
3336,249872.3047343548
13,178673.8854728445
4809,231128.28150056268
7555,177400.7394354359
15172,362578.7065373526
6989,145097.2471084794
4707,178711.27775255442
2046,247599.61579755918
6495,103809.47954014222
3873,183214.05867440774
7061,202574.11636883835
12112,230867.33902638973
8917,329484.57198042865
7735,159497.21128953216
16442,217000.58185742042
4244,169688.1192609152
3747,245289.98058299033
11086,171783.55358363272
10080,204736.48573389027
15057,282841.28649265267
1331,194197.84180512355
8891,170813.05743475555
13411,219295.97172452966
16730,205713.17498614927
2267,191037.72853331908
3022,192996.87079430674
11190,217744.18857106377
11857,181578.50931784787
9318,183697.25716974546
16512,179957.50194373235
2053,207494.6887935886
13707,135351.7045878638
12143,151490.33452636728
14080,160770.65597804452
6130,179459.21192210022
7936,83367.34059128922
10101,179971.4399748474
5663,193407.79074166025
14811,125845.18160969313
1366,180124.16693553477
908,190631.46448662996
2953,123237.85492596502
14629,139912.31015964795
15096,408741.2708754965
2115,187297.3410686837
11770,156479.40959161712
12701,184968.97024062453
14584,130282.2783896158
1893,408063.42965902574
9501,504659.06044220255
2138,120972.23653675057
9346,185024.5512823395
15960,376095.6587950416
8230,159050.85668046455
13843,216101.846534669
13810,209388.8165884321
15650,176314.00480381135
9974,132916.24427936896
12200,204265.49406304047
538,192607.88158671118
5334,184541.4279864013
14823,120285.47671765457
4817,168742.6609149413
9041,184935.74562304027
4359,273835.9308385646
4852,230521.48961721337
10141,140351.36639729276
1503,226784.00562616758
16256,422979.5508570097
683,107326.28797327913
14382,191318.2067796979
7248,194431.0135743209
1200,172194.85489473533
3563,179194.2066109228
3681,409614.44322657294
3053,250424.52880764383
4099,219107.795667887
807,123309.45416507544
4658,306576.18656383915
3535,174292.2862591906
12548,159198.59692449713
10488,197367.56668398462
5851,154076.5794222472
13736,200299.74852557597
875,171429.91605401275
14449,160492.8137638668
3958,357888.51390326
10727,177445.71440862655
11296,137102.89106011493
13646,239449.51264695913
9599,207833.71707967165
7135,279353.7968647949
5943,318456.1453080045
2695,297917.8932156043
6766,218024.82772490213
5630,195298.28851800656
13586,210730.26207440216
3507,387689.3111772351
10014,141657.50968982573
459,249275.07667264395
3582,263029.9830722244
8560,252763.4825834664
3372,183856.02125074557
13109,259596.1160400248
8160,207632.69423518766
10706,231089.94324280586
9104,313267.6355661331
2870,206650.77074531067
13712,133446.6180443688
13924,133340.39387745672
798,249029.67417788183
9750,413588.15433649515
16248,401075.9703223843
3170,173111.89049131106
12700,170552.16377585725
10601,128636.37075621681
514,190679.06133935493
4010,300431.5310629843
8124,150079.23542793217
10800,173847.00260582592
13628,201420.283502834
11637,146116.56286003225
781,176752.2283055596
16156,172047.42617363605
12618,242604.4716625946
9766,177090.30779172957
15987,253311.42957657733
11051,320801.8844229444
7673,186600.720428257
1245,432020.8811166574
2443,152146.77726273422
7413,68722.58488392233
310,146370.976506936
10921,218865.00504889103
8709,98444.95287828894
12404,343907.92770719243
14986,231136.91755291497
10714,328432.3412168614
14286,206815.3266987407
13828,358711.07309022563
8926,450975.2628857456
12233,178692.83031993554
3913,207454.09209925696
5221,184706.10382607824
14965,90328.39508867842
862,189093.11549871002
13907,136459.4845287471
5418,184646.38551716934
2045,169001.5283457332
13321,190552.5208136418
2762,244751.75472680788
13888,191215.75006330234
14962,161974.98958611488
13305,352704.0154545616
8487,251652.61059205423
7146,165041.65927558887
1134,172475.30022467344
15092,347339.87205469166
13760,220604.75874054898
11958,454776.19840310124
3177,178866.96445663457
11350,221707.3175769937
1524,112411.57543933134
5527,243276.58201599438
2872,198153.6315054319
8602,386571.75709935074
3067,373574.4401148043
10435,223208.96367609545
11222,213456.92861569405
8700,158726.96634184406
10961,234110.37619390778
14305,200530.4340561995
8362,281870.36216835846
4979,154105.49488426262
7180,347366.318388111
5763,109248.3514095048
2192,219325.16874742956
13581,183217.20118812125
10720,142055.87563862948
1358,230036.78386833414
13366,305402.6298348577
13539,349550.6552678559
12849,191629.8805574425
6794,184346.6919392862
525,494115.3752547947
12223,367303.14606964804
16271,139837.76142816248
5818,127973.03184767043
16588,283465.48931461124
8981,124335.98766964221
16476,125146.35224152797
14663,179949.67827640154
3,146029.6990034176
6615,131778.67251194452
12215,278849.9581756574
304,251067.14539393238
13634,267667.2340032609
9208,175803.28458372978
2175,176336.2842709383
250,212354.33694802088
6045,202226.1908871195
10516,156200.95117832918
1852,476459.0527016896
1573,182432.2484682033
15079,164675.18815892155
5500,188337.67283850268
15775,142952.2351726812
3198,160027.9610257109
6718,167613.21888609778
4149,172182.49698783673
9627,253631.2245114605
7595,322281.1141423897
4538,213664.31130603165
3555,224814.517453279
10483,346275.2239701758
8834,161939.3880514552
16412,178538.6573018863
6449,164754.7051020392
2767,183374.94984223365
11498,165891.05560717074
16472,144491.63415852736
178,412148.6357461932
10948,190399.88478452075
13313,328898.310285256
8065,148642.08367960795
102,151908.91515816937
14428,144426.38582767814
11973,134827.69520721977
6663,175572.34897444214
15989,132865.91083052597
10955,448099.81881477265
11772,146706.5386802308
11364,249338.51496501968
7082,175059.4406098701
7749,466943.83040959237
6428,132363.36071166254
6869,103213.55648341843
295,170153.80669132783
12266,219824.30177823047
11129,286096.99661400897
826,407334.5353792626
3262,228959.31348389722
15641,322106.4261920691
1662,498237.8845580238
10926,221973.04741644312
10232,224881.98008478497
6376,198810.0392981588
7817,184004.71566107805
354,202727.81122572388
10076,190522.29350777387
11379,338306.620516776
10184,128504.1798587431
4696,398183.76599238033
13562,479231.7005875864
5436,179899.1105152295
13196,106380.13872385974
14939,204636.03987120677
14004,219835.39054294338
5916,190000.53120380835
7229,202565.1177904881
9143,156094.8222371869
3440,185635.50133855312
319,170499.80951860256
11683,235859.95227114114
12647,237137.50571315706
12788,144580.5751606121
13662,240744.26416276876
423,270994.5326698573
5222,204579.61544430407
9242,185792.2359437619
2641,185206.67638063055
4855,140529.3785565446
5360,200653.932180158
9799,158541.7570150469
5526,248204.63233673436
10309,164320.8367483447
2144,398553.94690927723
7191,188100.01257407918
6732,160045.39252577006
14789,151477.0026562231
13525,164527.33100850077
4066,295073.43277490913
16422,212941.5536895559
14890,199146.09648041698
2922,231578.50081257278
3601,120051.59517673969
13416,115764.01500012315
14363,223618.25441384912
9496,323522.9179707613
7115,360162.308545796
8615,140587.32946892717
5218,75921.74508595813
9493,208057.5359701689
10623,171682.24745955478
2272,111789.94849404333
3352,310379.66051545483
84,177646.7107914732
8086,118620.11609505997
2595,162876.9168386287
3531,155088.26871505473
7460,311518.5215575486
9214,264451.51850587974
2790,243969.55824906175
10548,232207.04787603143
9218,168901.15643762136
7435,187869.03038915797
15780,188943.2165243603
7640,218115.28336713958
6223,179982.7146996298
3425,112870.4333739743
10582,147840.39694656455
702,248345.21198766158
2111,176382.7663265223
11730,188583.5173312597
9865,242956.61850790915
16478,318995.8844245676
1885,221920.43569761972
3956,376489.1456268204
16735,107537.51580387687
15264,209792.9518422522
15971,149625.3165747827
5584,209399.04330474124
15242,173304.96010067622
14358,175554.12864445016
11300,205505.9473499414
5446,184746.21648666658
3934,174445.75034125207
6610,178280.13157446252
10164,277084.8989736689
4646,195496.72740263335
13304,193849.55408437626
1985,212506.80260334312
4746,141461.71323959075
7963,205735.27112431478
14083,294105.3118962492
13140,306318.95995408605
15023,252494.25190914347
13093,228159.0240074222
7160,178607.00162274894
7407,180740.07633872717
16056,186484.48878143664
751,458195.825510152
6179,76466.54487257788
9137,280088.21995173744
10992,280534.6402385243
5744,521921.8529345374
10884,159288.61962580847
12858,272557.04549878906
13005,305430.2742047728
16714,191142.2762017564
1419,242691.9159792197
6064,197326.21159297225
3771,206678.61055016567
5945,473392.19635206094
8453,63398.63317585643
3806,156974.21569287934
16748,270614.67990923283
11380,225387.7364667995
3107,196863.368794568
12003,203798.54810582625
14567,246911.91346873992
1079,207022.69920689822
11705,167282.9989555855
7814,185149.57390715223
10174,165888.01685076737
5514,242874.16756238925
5265,254627.6981098657
10520,331903.1432449038
13195,214424.0226203727
14601,422623.45969743794
6012,196025.53355393666
13079,164435.65611622183
9009,132085.52453174558
3122,181757.7638216088
5470,238987.88602640582
4840,165746.42957912807
6270,274611.91616958124
9158,96265.04273847336
10120,123967.45759985769
10672,291944.61316716234
4573,144816.7640363891
12118,301302.42592409544
7447,126029.90267876744
2171,194951.9685162944
6126,374737.78929164336
2836,170370.9648878533
1457,244798.47766684595
11165,235470.17536689286
5923,193483.67591447107
1813,214641.4512235154
3492,228641.2082465522
1917,200914.0627898126
965,426801.7371897295
15795,149329.79197656608
821,211946.29339102536
4568,176364.4374714679
9078,233092.6129216733
11371,116706.39390982749
5149,188202.29961501143
281,198039.52325224335
1918,243125.80445659364
776,127137.33062397288
210,216182.4014685414
10782,173326.41978737005
9653,195498.49056553424
9372,160905.73695057415
5868,160956.95008295853
6176,142976.89739429663
3969,118066.08288125429
7427,145357.86262461738
8544,533592.4098077748
5219,235023.87308239393
16488,134705.60011720023
5855,245222.13789738266
15920,116244.56860406432
4393,435988.5718795223
5770,158323.38713127284
2900,146828.5139687852
8622,90040.6090735585
11610,276948.85191703425
10969,113580.69069754684
11029,102264.30753097689
6193,320210.1732156443
14087,471540.8148838473
13623,163390.43631328613
16689,176478.2694488611
1027,217004.3816083438
949,152446.1926280806
672,109346.26168130955
13832,143393.04471564267
2471,206702.9162571265
8728,295084.3871081058
7742,221226.8718148878
2698,225137.4112449185
9084,168138.14760313492
6075,279694.8155392029
2874,170985.01120163058
13119,134305.89869783347
5010,210780.3241946752
1284,175136.64324132114
1151,169812.0425151825
5110,371442.0366979851
11386,145806.7742849808
8019,230076.43289715025
2859,129358.15534518965
16110,172744.9574960029
16027,282717.6987511794
14902,188683.3105932287
14301,220503.4594690033
2451,202887.38908908295
13596,129903.74701501602
1464,135695.06533598676
7927,440837.13643099414
9638,243894.11288060513
8009,287991.6219397944
11903,156335.2477070077
9243,115288.00333657846
547,195096.36801403188
5511,121024.26061553307
11247,173565.11976586856
15928,442986.09090732754
3434,216269.40208706007
7614,112784.27750102592
1380,205360.85731410456
2770,139314.1746731909
111,183322.1008280834
5994,128038.66990730734
12341,197723.7800709741
2787,256355.17046566788
14410,310722.8595519021
15983,128628.52127668128
14876,208603.86904241442
653,152381.06306202392
2174,287371.258557089
2575,338151.3897630357
7976,167180.0129705473
5812,319758.7079470876
13589,294905.8629563162
9122,133229.13907405126
8159,485520.4297649249
8754,291427.17158339784
9321,234363.64843048048
13535,181451.27255014118
2083,170079.2073543347
2689,370183.18507770146
2248,236190.65186327946
11649,143347.69624401224
11045,408452.5571979318
1276,92306.68500122467
5962,133531.51009990636
13012,166184.1513105305
4642,173942.3406804558
179,176788.22058744036
15347,470224.6930202095
3339,157244.83134677593
